work_lawfulness,ai_governance,net,work_to_kingdom_bleed,kingdom_to_work_bleed,ai_net
0.0,0.3375,-0.12784488254168724,0.018305026818750004,0.0007065289605956489,-0.050429922416286216
0.0,0.35000000000000003,-0.12739175461174268,0.018246792375000005,0.0007131320349937392,-0.05004163200448976
0.0,0.36250000000000004,-0.12693862668179814,0.018188557931250002,0.0007197351093918294,-0.04965334159269329
0.0,0.375,-0.12648549875185358,0.018130323487500006,0.0007263381837899196,-0.049265051180896816
0.0,0.3875,-0.12603237082190902,0.018072089043750003,0.0007329412581880097,-0.048876760769100344
0.0,0.4,-0.12557924289196445,0.0180138546,0.0007395443325860999,-0.04848847035730387
0.0,0.41250000000000003,-0.1251261149620199,0.017955620156250005,0.0007461474069841901,-0.0481001799455074
0.0,0.42500000000000004,-0.12467298703207531,0.017897385712500002,0.0007527504813822802,-0.04771188953371093
0.0,0.4375,-0.12421985910213078,0.017839151268750002,0.0007593535557803704,-0.04732359912191447
0.0,0.45,-0.12376673117218621,0.017780916825000003,0.0007659566301784606,-0.046935308710118
0.0,0.4625,-0.12331360324224164,0.017722682381250004,0.0007725597045765508,-0.04654701829832153
0.0,0.47500000000000003,-0.1228604753122971,0.017664447937500004,0.000779162778974641,-0.04615872788652506
0.0,0.48750000000000004,-0.12240734738235254,0.01760621349375,0.0007857658533727312,-0.04577043747472859
0.0,0.5,-0.12195421945240797,0.017547979050000002,0.0007923689277708213,-0.04538214706293213
0.0,0.5125000000000001,-0.12150109152246343,0.017489744606250003,0.0007989720021689115,-0.044993856651135644
0.0,0.525,-0.12104796359251886,0.0174315101625,0.0008055750765670017,-0.04460556623933917
0.0,0.5375,-0.12059483566257431,0.01737327571875,0.0008121781509650919,-0.044217275827542715
0.0,0.55,-0.12014170773262975,0.017315041275,0.0008187812253631821,-0.04382898541574623
0.0,0.5625,-0.11968857980268519,0.017256806831250006,0.0008253842997612722,-0.04344069500394977
0.0,0.5750000000000001,-0.11923545187274062,0.017198572387500003,0.0008319873741593625,-0.0430524045921533
0.0,0.5875,-0.11878232394279607,0.017140337943750004,0.0008385904485574525,-0.04266411418035683
0.0,0.6000000000000001,-0.11832919601285148,0.0170821035,0.0008451935229555427,-0.04227582376856036
0.0,0.6125,-0.11787606808290695,0.017023869056250005,0.000851796597353633,-0.0418875333567639
0.0,0.625,-0.1174229401529624,0.016965634612500006,0.0008583996717517231,-0.04149924294496743
0.0,0.6375000000000001,-0.1169698122230178,0.016907400168750003,0.0008650027461498134,-0.041110952533170944
0.0,0.65,-0.11651668429307324,0.016849165725000004,0.0008716058205479034,-0.04072266212137449
0.0,0.6625000000000001,-0.11606355636312868,0.01679093128125,0.0008782088949459937,-0.040334371709578015
0.0,0.675,-0.11561042843318413,0.016732696837500005,0.0008848119693440838,-0.039946081297781544
0.0,0.6875,-0.11515730050323959,0.016674462393750006,0.000891415043742174,-0.03955779088598507
0.0,0.7000000000000001,-0.114704172573295,0.016616227950000003,0.0008980181181402643,-0.0391695004741886
0.0,0.7125,-0.11425104464335045,0.016557993506250004,0.0009046211925383543,-0.038781210062392144
0.0,0.7250000000000001,-0.11379791671340589,0.016499759062500004,0.0009112242669364446,-0.03839291965059567
0.0,0.7375,-0.11334478878346135,0.01644152461875,0.0009178273413345347,-0.0380046292387992
0.0,0.75,-0.11289166085351679,0.016383290175000006,0.0009244304157326249,-0.03761633882700273
0.0,0.7625000000000001,-0.11243853292357221,0.01632505573125,0.0009310334901307151,-0.03722804841520626
0.0,0.775,-0.11198540499362765,0.016266821287500004,0.0009376365645288052,-0.03683975800340979
0.0,0.7875000000000001,-0.1115322770636831,0.016208586843750004,0.0009442396389268955,-0.036451467591613315
0.0,0.8,-0.11107914913373856,0.016150352400000005,0.0009508427133249856,-0.03606317717981686
0.0,0.8125,-0.11062602120379397,0.016092117956250006,0.0009574457877230758,-0.03567488676802038
0.0,0.8250000000000001,-0.11017289327384941,0.016033883512500003,0.000964048862121166,-0.035286596356223915
0.0,0.8375,-0.10971976534390486,0.01597564906875,0.000970651936519256,-0.034898305944427443
0.0,0.8500000000000001,-0.10926663741396032,0.015917414625000004,0.0009772550109173462,-0.03451001553263097
0.0,0.8625,-0.10881350948401575,0.01585918018125,0.0009838580853154366,-0.0341217251208345
0.0,0.875,-0.10836038155407118,0.015800945737500002,0.0009904611597135267,-0.03373343470903804
0.0,0.8875000000000001,-0.10790725362412662,0.015742711293750003,0.000997064234111617,-0.03334514429724157
0.0,0.9,-0.10745412569418207,0.015684476850000004,0.001003667308509707,-0.0329568538854451
0.0,0.9125000000000001,-0.10700099776423751,0.015626242406250004,0.0010102703829077972,-0.03256856347364863
0.0,0.925,-0.10654786983429294,0.015568007962500005,0.0010168734573058873,-0.03218027306185216
0.0,0.9375,-0.10609474190434838,0.015509773518750006,0.0010234765317039774,-0.031791982650055686
0.0,0.9500000000000001,-0.10564161397440383,0.015451539075000003,0.0010300796061020678,-0.031403692238259215
0.0,0.9625,-0.10518848604445928,0.015393304631250004,0.0010366826805001579,-0.031015401826462747
0.0,0.9750000000000001,-0.1047353581145147,0.015335070187500003,0.0010432857548982482,-0.030627111414666276
0.0,0.9875,-0.10428223018457014,0.015276835743750003,0.0010498888292963383,-0.03023882100286981
0.0,1.0,-0.10382910225462559,0.015218601300000002,0.0010564919036944284,-0.029850530591073343
0.0125,0.0,-0.13890382196014903,0.019628889840000007,0.0005282459518472142,-0.060848629409790904
0.0125,0.0125,-0.13844939850614582,0.01957138332679688,0.0005348490262453043,-0.06045831554338891
0.0125,0.025,-0.13799497505214262,0.019513876813593754,0.0005414521006433945,-0.06006800167698692
0.0125,0.037500000000000006,-0.1375405515981394,0.01945637030039063,0.0005480551750414848,-0.05967768781058493
0.0125,0.05,-0.1370861281441362,0.0193988637871875,0.000554658249439575,-0.05928737394418295
0.0125,0.0625,-0.136631704690133,0.01934135727398438,0.0005612613238376651,-0.05889706007778097
0.0125,0.07500000000000001,-0.13617728123612982,0.019283850760781252,0.0005678643982357553,-0.05850674621137898
0.0125,0.08750000000000001,-0.13572285778212662,0.01922634424757813,0.0005744674726338454,-0.058116432344976994
0.0125,0.1,-0.1352684343281234,0.019168837734375003,0.0005810705470319356,-0.057726118478575
0.0125,0.1125,-0.1348140108741202,0.019111331221171878,0.0005876736214300259,-0.05733580461217302
0.0125,0.125,-0.13435958742011703,0.019053824707968754,0.000594276695828116,-0.05694549074577104
0.0125,0.1375,-0.13390516396611382,0.01899631819476563,0.0006008797702262062,-0.05655517687936904
0.0125,0.15000000000000002,-0.13345074051211062,0.018938811681562504,0.0006074828446242963,-0.05616486301296706
0.0125,0.1625,-0.1329963170581074,0.01888130516835938,0.0006140859190223866,-0.05577454914656508
0.0125,0.17500000000000002,-0.13254189360410423,0.018823798655156255,0.0006206889934204767,-0.05538423528016309
0.0125,0.1875,-0.13208747015010103,0.01876629214195313,0.0006272920678185668,-0.0549939214137611
0.0125,0.2,-0.13163304669609782,0.018708785628750006,0.0006338951422166571,-0.05460360754735912
0.0125,0.21250000000000002,-0.13117862324209462,0.018651279115546877,0.0006404982166147472,-0.054213293680957134
0.0125,0.225,-0.1307241997880914,0.018593772602343753,0.0006471012910128375,-0.053822979814555146
0.0125,0.23750000000000002,-0.1302697763340882,0.018536266089140628,0.0006537043654109276,-0.05343266594815315
0.0125,0.25,-0.12981535288008503,0.018478759575937503,0.0006603074398090177,-0.05304235208175118
0.0125,0.2625,-0.12936092942608182,0.01842125306273438,0.0006669105142071079,-0.05265203821534919
0.0125,0.275,-0.12890650597207862,0.018363746549531254,0.000673513588605198,-0.0522617243489472
0.0125,0.28750000000000003,-0.1284520825180754,0.01830624003632813,0.0006801166630032884,-0.05187141048254522
0.0125,0.30000000000000004,-0.1279976590640722,0.018248733523125,0.0006867197374013785,-0.05148109661614323
0.0125,0.3125,-0.12754323561006903,0.01819122700992188,0.0006933228117994687,-0.05109078274974125
0.0125,0.325,-0.12708881215606582,0.018133720496718752,0.0006999258861975588,-0.050700468883339254
0.0125,0.3375,-0.12663438870206262,0.018076213983515627,0.0007065289605956489,-0.05031015501693727
0.0125,0.35000000000000003,-0.1261799652480594,0.018018707470312506,0.0007131320349937392,-0.04991984115053529
0.0125,0.36250000000000004,-0.1257255417940562,0.017961200957109374,0.0007197351093918294,-0.0495295272841333
0.0125,0.375,-0.12527111834005297,0.017903694443906257,0.0007263381837899196,-0.049139213417731316
0.0125,0.3875,-0.12481669488604981,0.017846187930703125,0.0007329412581880097,-0.04874889955132932
0.0125,0.4,-0.1243622714320466,0.017788681417500004,0.0007395443325860999,-0.04835858568492735
0.0125,0.41250000000000003,-0.12390784797804343,0.01773117490429688,0.0007461474069841901,-0.04796827181852535
0.0125,0.42500000000000004,-0.12345342452404019,0.01767366839109375,0.0007527504813822802,-0.04757795795212336
0.0125,0.4375,-0.122999001070037,0.01761616187789063,0.0007593535557803704,-0.04718764408572138
0.0125,0.45,-0.1225445776160338,0.017558655364687505,0.0007659566301784606,-0.046797330219319394
0.0125,0.4625,-0.12209015416203059,0.01750114885148438,0.0007725597045765508,-0.046407016352917406
0.0125,0.47500000000000003,-0.12163573070802738,0.017443642338281256,0.000779162778974641,-0.046016702486515425
0.0125,0.48750000000000004,-0.12118130725402418,0.017386135825078128,0.0007857658533727312,-0.04562638862011344
0.0125,0.5,-0.12072688380002097,0.017328629311875003,0.0007923689277708213,-0.045236074753711455
0.0125,0.5125000000000001,-0.1202724603460178,0.01727112279867188,0.0007989720021689115,-0.04484576088730947
0.0125,0.525,-0.11981803689201459,0.017213616285468754,0.0008055750765670017,-0.04445544702090748
0.0125,0.5375,-0.11936361343801138,0.01715610977226563,0.0008121781509650919,-0.0440651331545055
0.0125,0.55,-0.11890918998400818,0.017098603259062505,0.0008187812253631821,-0.0436748192881035
0.0125,0.5625,-0.11845476653000497,0.01704109674585938,0.0008253842997612722,-0.04328450542170153
0.0125,0.5750000000000001,-0.1180003430760018,0.016983590232656255,0.0008319873741593625,-0.042894191555299534
0.0125,0.5875,-0.11754591962199856,0.016926083719453127,0.0008385904485574525,-0.042503877688897546
0.0125,0.6000000000000001,-0.11709149616799538,0.016868577206250006,0.0008451935229555427,-0.04211356382249556
0.0125,0.6125,-0.11663707271399217,0.016811070693046878,0.000851796597353633,-0.041723249956093576
0.0125,0.625,-0.11618264925998899,0.016753564179843757,0.0008583996717517231,-0.041332936089691595
0.0125,0.6375000000000001,-0.11572822580598575,0.01669605766664063,0.0008650027461498134,-0.0409426222232896
0.0125,0.65,-0.11527380235198258,0.016638551153437504,0.0008716058205479034,-0.04055230835688762
0.0125,0.6625000000000001,-0.11481937889797937,0.01658104464023438,0.0008782088949459937,-0.04016199449048563
0.0125,0.675,-0.11436495544397617,0.016523538127031254,0.0008848119693440838,-0.03977168062408365
0.0125,0.6875,-0.11391053198997299,0.01646603161382813,0.000891415043742174,-0.03938136675768166
0.0125,0.7000000000000001,-0.11345610853596975,0.016408525100625005,0.0008980181181402643,-0.03899105289127967
0.0125,0.7125,-0.11300168508196658,0.016351018587421877,0.0009046211925383543,-0.03860073902487769
0.0125,0.7250000000000001,-0.11254726162796337,0.016293512074218756,0.0009112242669364446,-0.038210425158475704
0.0125,0.7375,-0.11209283817396017,0.016236005561015628,0.0009178273413345347,-0.037820111292073716
0.0125,0.75,-0.11163841471995697,0.016178499047812506,0.0009244304157326249,-0.037429797425671735
0.0125,0.7625000000000001,-0.11118399126595374,0.016120992534609375,0.0009310334901307151,-0.03703948355926975
0.0125,0.775,-0.11072956781195054,0.016063486021406254,0.0009376365645288052,-0.03664916969286776
0.0125,0.7875000000000001,-0.11027514435794733,0.01600597950820313,0.0009442396389268955,-0.03625885582646577
0.0125,0.8,-0.10982072090394418,0.015948472995000004,0.0009508427133249856,-0.03586854196006379
0.0125,0.8125,-0.10936629744994095,0.01589096648179688,0.0009574457877230758,-0.0354782280936618
0.0125,0.8250000000000001,-0.10891187399593777,0.01583345996859375,0.000964048862121166,-0.03508791422725981
0.0125,0.8375,-0.10845745054193455,0.015775953455390627,0.000970651936519256,-0.03469760036085783
0.0125,0.8500000000000001,-0.10800302708793136,0.015718446942187502,0.0009772550109173462,-0.034307286494455844
0.0125,0.8625,-0.10754860363392814,0.015660940428984377,0.0009838580853154366,-0.033916972628053856
0.0125,0.875,-0.10709418017992495,0.015603433915781256,0.0009904611597135267,-0.033526658761651874
0.0125,0.8875000000000001,-0.10663975672592174,0.015545927402578125,0.000997064234111617,-0.033136344895249886
0.0125,0.9,-0.10618533327191856,0.015488420889375002,0.001003667308509707,-0.0327460310288479
0.0125,0.9125000000000001,-0.10573090981791534,0.015430914376171879,0.0010102703829077972,-0.03235571716244591
0.0125,0.925,-0.10527648636391215,0.015373407862968756,0.0010168734573058873,-0.03196540329604392
0.0125,0.9375,-0.10482206290990895,0.01531590134976563,0.0010234765317039774,-0.03157508942964194
0.0125,0.9500000000000001,-0.10436763945590574,0.015258394836562505,0.0010300796061020678,-0.031184775563239956
0.0125,0.9625,-0.10391321600190254,0.015200888323359378,0.0010366826805001579,-0.030794461696837968
0.0125,0.9750000000000001,-0.10345879254789933,0.015143381810156255,0.0010432857548982482,-0.030404147830435983
0.0125,0.9875,-0.10300436909389613,0.015085875296953129,0.0010498888292963383,-0.030013833964033995
0.0125,1.0,-0.10254994563989295,0.015028368783750006,0.0010564919036944284,-0.029623520097632017
0.025,0.0,-0.13772830727010774,0.019380422880000008,0.0005282459518472142,-0.060783495284790906
0.025,0.0125,-0.1372725882920459,0.019323644297343755,0.0005348490262453043,-0.0603911579637834
0.025,0.025,-0.13681686931398404,0.019266865714687505,0.0005414521006433945,-0.05999882064277588
0.025,0.037500000000000006,-0.1363611503359222,0.019210087132031255,0.0005480551750414848,-0.05960648332176839
0.025,0.05,-0.13590543135786037,0.019153308549375005,0.000554658249439575,-0.05921414600076089
0.025,0.0625,-0.13544971237979853,0.019096529966718755,0.0005612613238376651,-0.058821808679753396
0.025,0.07500000000000001,-0.13499399340173668,0.019039751384062505,0.0005678643982357553,-0.058429471358745884
0.025,0.08750000000000001,-0.13453827442367483,0.01898297280140625,0.0005744674726338454,-0.058037134037738386
0.025,0.1,-0.13408255544561296,0.018926194218750005,0.0005810705470319356,-0.057644796716730874
0.025,0.1125,-0.13362683646755116,0.01886941563609375,0.0005876736214300259,-0.057252459395723376
0.025,0.125,-0.1331711174894893,0.018812637053437508,0.000594276695828116,-0.05686012207471587
0.025,0.1375,-0.13271539851142747,0.018755858470781255,0.0006008797702262062,-0.05646778475370837
0.025,0.15000000000000002,-0.1322596795333656,0.018699079888125004,0.0006074828446242963,-0.05607544743270087
0.025,0.1625,-0.1318039605553038,0.018642301305468758,0.0006140859190223866,-0.055683110111693364
0.025,0.17500000000000002,-0.13134824157724193,0.018585522722812504,0.0006206889934204767,-0.05529077279068586
0.025,0.1875,-0.1308925225991801,0.018528744140156254,0.0006272920678185668,-0.054898435469678354
0.025,0.2,-0.13043680362111823,0.0184719655575,0.0006338951422166571,-0.05450609814867086
0.025,0.21250000000000002,-0.12998108464305644,0.018415186974843754,0.0006404982166147472,-0.05411376082766335
0.025,0.225,-0.12952536566499456,0.018358408392187504,0.0006471012910128375,-0.05372142350665585
0.025,0.23750000000000002,-0.12906964668693272,0.018301629809531254,0.0006537043654109276,-0.05332908618564834
0.025,0.25,-0.12861392770887087,0.018244851226875004,0.0006603074398090177,-0.05293674886464085
0.025,0.2625,-0.12815820873080902,0.018188072644218754,0.0006669105142071079,-0.05254441154363334
0.025,0.275,-0.1277024897527472,0.018131294061562504,0.000673513588605198,-0.05215207422262584
0.025,0.28750000000000003,-0.12724677077468535,0.018074515478906254,0.0006801166630032884,-0.051759736901618336
0.025,0.30000000000000004,-0.1267910517966235,0.01801773689625,0.0006867197374013785,-0.05136739958061083
0.025,0.3125,-0.12633533281856166,0.017960958313593754,0.0006933228117994687,-0.05097506225960333
0.025,0.325,-0.1258796138404998,0.017904179730937504,0.0006999258861975588,-0.05058272493859582
0.025,0.3375,-0.125423894862438,0.017847401148281254,0.0007065289605956489,-0.050190387617588324
0.025,0.35000000000000003,-0.12496817588437613,0.017790622565625004,0.0007131320349937392,-0.049798050296580826
0.025,0.36250000000000004,-0.1245124569063143,0.01773384398296875,0.0007197351093918294,-0.04940571297557332
0.025,0.375,-0.12405673792825245,0.017677065400312508,0.0007263381837899196,-0.049013375654565816
0.025,0.3875,-0.1236010189501906,0.017620286817656254,0.0007329412581880097,-0.04862103833355831
0.025,0.4,-0.12314529997212877,0.017563508235000004,0.0007395443325860999,-0.04822870101255081
0.025,0.41250000000000003,-0.12268958099406692,0.017506729652343754,0.0007461474069841901,-0.0478363636915433
0.025,0.42500000000000004,-0.12223386201600506,0.017449951069687504,0.0007527504813822802,-0.0474440263705358
0.025,0.4375,-0.12177814303794324,0.017393172487031257,0.0007593535557803704,-0.047051689049528306
0.025,0.45,-0.12132242405988139,0.017336393904375004,0.0007659566301784606,-0.0466593517285208
0.025,0.4625,-0.12086670508181953,0.01727961532171875,0.0007725597045765508,-0.046267014407513296
0.025,0.47500000000000003,-0.1204109861037577,0.017222836739062504,0.000779162778974641,-0.0458746770865058
0.025,0.48750000000000004,-0.11995526712569585,0.01716605815640625,0.0007857658533727312,-0.04548233976549829
0.025,0.5,-0.11949954814763403,0.017109279573750004,0.0007923689277708213,-0.045090002444490795
0.025,0.5125000000000001,-0.11904382916957217,0.01705250099109375,0.0007989720021689115,-0.044697665123483284
0.025,0.525,-0.11858811019151033,0.016995722408437504,0.0008055750765670017,-0.044305327802475786
0.025,0.5375,-0.11813239121344848,0.016938943825781257,0.0008121781509650919,-0.04391299048146828
0.025,0.55,-0.11767667223538664,0.016882165243125004,0.0008187812253631821,-0.043520653160460776
0.025,0.5625,-0.1172209532573248,0.016825386660468754,0.0008253842997612722,-0.04312831583945328
0.025,0.5750000000000001,-0.11676523427926296,0.016768608077812504,0.0008319873741593625,-0.04273597851844577
0.025,0.5875,-0.1163095153012011,0.016711829495156254,0.0008385904485574525,-0.04234364119743827
0.025,0.6000000000000001,-0.11585379632313927,0.016655050912500004,0.0008451935229555427,-0.041951303876430764
0.025,0.6125,-0.11539807734507741,0.016598272329843754,0.000851796597353633,-0.041558966555423266
0.025,0.625,-0.11494235836701559,0.016541493747187504,0.0008583996717517231,-0.04116662923441577
0.025,0.6375000000000001,-0.11448663938895373,0.016484715164531254,0.0008650027461498134,-0.040774291913408256
0.025,0.65,-0.11403092041089188,0.016427936581875004,0.0008716058205479034,-0.04038195459240075
0.025,0.6625000000000001,-0.11357520143283006,0.016371157999218754,0.0008782088949459937,-0.03998961727139325
0.025,0.675,-0.1131194824547682,0.016314379416562504,0.0008848119693440838,-0.039597279950385755
0.025,0.6875,-0.11266376347670638,0.016257600833906257,0.000891415043742174,-0.03920494262937825
0.025,0.7000000000000001,-0.11220804449864452,0.016200822251250004,0.0008980181181402643,-0.038812605308370746
0.025,0.7125,-0.11175232552058267,0.016144043668593754,0.0009046211925383543,-0.03842026798736324
0.025,0.7250000000000001,-0.11129660654252084,0.016087265085937504,0.0009112242669364446,-0.038027930666355736
0.025,0.7375,-0.11084088756445899,0.016030486503281254,0.0009178273413345347,-0.03763559334534824
0.025,0.75,-0.11038516858639716,0.015973707920625007,0.0009244304157326249,-0.03724325602434074
0.025,0.7625000000000001,-0.10992944960833531,0.015916929337968753,0.0009310334901307151,-0.03685091870333323
0.025,0.775,-0.10947373063027346,0.015860150755312503,0.0009376365645288052,-0.03645858138232573
0.025,0.7875000000000001,-0.1090180116522116,0.015803372172656253,0.0009442396389268955,-0.03606624406131822
0.025,0.8,-0.1085622926741498,0.015746593590000007,0.0009508427133249856,-0.03567390674031073
0.025,0.8125,-0.10810657369608793,0.015689815007343757,0.0009574457877230758,-0.035281569419303216
0.025,0.8250000000000001,-0.1076508547180261,0.015633036424687503,0.000964048862121166,-0.03488923209829572
0.025,0.8375,-0.10719513573996424,0.015576257842031253,0.000970651936519256,-0.03449689477728822
0.025,0.8500000000000001,-0.10673941676190242,0.015519479259375003,0.0009772550109173462,-0.034104557456280715
0.025,0.8625,-0.10628369778384056,0.015462700676718752,0.0009838580853154366,-0.03371222013527321
0.025,0.875,-0.10582797880577874,0.015405922094062505,0.0009904611597135267,-0.033319882814265706
0.025,0.8875000000000001,-0.10537225982771688,0.015349143511406252,0.000997064234111617,-0.0329275454932582
0.025,0.9,-0.10491654084965506,0.015292364928750003,0.001003667308509707,-0.03253520817225071
0.025,0.9125000000000001,-0.1044608218715932,0.015235586346093755,0.0010102703829077972,-0.0321428708512432
0.025,0.925,-0.10400510289353135,0.015178807763437505,0.0010168734573058873,-0.03175053353023569
0.025,0.9375,-0.10354938391546953,0.015122029180781257,0.0010234765317039774,-0.031358196209228195
0.025,0.9500000000000001,-0.10309366493740767,0.015065250598125003,0.0010300796061020678,-0.03096585888822069
0.025,0.9625,-0.10263794595934585,0.015008472015468755,0.0010366826805001579,-0.030573521567213185
0.025,0.9750000000000001,-0.10218222698128397,0.014951693432812501,0.0010432857548982482,-0.03018118424620568
0.025,0.9875,-0.10172650800322214,0.014894914850156253,0.0010498888292963383,-0.029788846925198183
0.025,1.0,-0.1012707890251603,0.014838136267500003,0.0010564919036944284,-0.029396509604190685
0.037500000000000006,0.0,-0.13655279258006642,0.019131955920000006,0.0005282459518472142,-0.06071836115979091
0.037500000000000006,0.0125,-0.13609577807794596,0.01907590526789063,0.0005348490262453043,-0.06032400038417788
0.037500000000000006,0.025,-0.13563876357582544,0.019019854615781255,0.0005414521006433945,-0.05992963960856486
0.037500000000000006,0.037500000000000006,-0.13518174907370498,0.01896380396367188,0.0005480551750414848,-0.05953527883295184
0.037500000000000006,0.05,-0.1347247345715845,0.018907753311562504,0.000554658249439575,-0.05914091805733882
0.037500000000000006,0.0625,-0.134267720069464,0.018851702659453132,0.0005612613238376651,-0.05874655728172581
0.037500000000000006,0.07500000000000001,-0.13381070556734354,0.018795652007343754,0.0005678643982357553,-0.05835219650611279
0.037500000000000006,0.08750000000000001,-0.13335369106522305,0.01873960135523438,0.0005744674726338454,-0.05795783573049977
0.037500000000000006,0.1,-0.13289667656310253,0.018683550703125006,0.0005810705470319356,-0.05756347495488674
0.037500000000000006,0.1125,-0.13243966206098207,0.018627500051015627,0.0005876736214300259,-0.05716911417927373
0.037500000000000006,0.125,-0.13198264755886158,0.018571449398906256,0.000594276695828116,-0.056774753403660706
0.037500000000000006,0.1375,-0.13152563305674111,0.01851539874679688,0.0006008797702262062,-0.05638039262804769
0.037500000000000006,0.15000000000000002,-0.1310686185546206,0.018459348094687505,0.0006074828446242963,-0.05598603185243468
0.037500000000000006,0.1625,-0.13061160405250014,0.01840329744257813,0.0006140859190223866,-0.05559167107682165
0.037500000000000006,0.17500000000000002,-0.13015458955037962,0.018347246790468754,0.0006206889934204767,-0.05519731030120863
0.037500000000000006,0.1875,-0.12969757504825916,0.018291196138359382,0.0006272920678185668,-0.054802949525595605
0.037500000000000006,0.2,-0.12924056054613864,0.018235145486250003,0.0006338951422166571,-0.05440858874998259
0.037500000000000006,0.21250000000000002,-0.12878354604401818,0.01817909483414063,0.0006404982166147472,-0.054014227974369576
0.037500000000000006,0.225,-0.12832653154189771,0.018123044182031256,0.0006471012910128375,-0.05361986719875655
0.037500000000000006,0.23750000000000002,-0.1278695170397772,0.018066993529921877,0.0006537043654109276,-0.053225506423143526
0.037500000000000006,0.25,-0.1274125025376567,0.018010942877812505,0.0006603074398090177,-0.05283114564753052
0.037500000000000006,0.2625,-0.12695548803553625,0.01795489222570313,0.0006669105142071079,-0.05243678487191749
0.037500000000000006,0.275,-0.12649847353341576,0.017898841573593754,0.000673513588605198,-0.052042424096304475
0.037500000000000006,0.28750000000000003,-0.12604145903129527,0.01784279092148438,0.0006801166630032884,-0.051648063320691454
0.037500000000000006,0.30000000000000004,-0.12558444452917475,0.017786740269375004,0.0006867197374013785,-0.05125370254507843
0.037500000000000006,0.3125,-0.12512743002705431,0.017730689617265632,0.0006933228117994687,-0.05085934176946542
0.037500000000000006,0.325,-0.12467041552493381,0.017674638965156253,0.0006999258861975588,-0.050464980993852396
0.037500000000000006,0.3375,-0.12421340102281334,0.01761858831304688,0.0007065289605956489,-0.050070620218239374
0.037500000000000006,0.35000000000000003,-0.12375638652069286,0.017562537660937506,0.0007131320349937392,-0.049676259442626367
0.037500000000000006,0.36250000000000004,-0.12329937201857236,0.017506487008828127,0.0007197351093918294,-0.049281898667013345
0.037500000000000006,0.375,-0.12284235751645188,0.017450436356718755,0.0007263381837899196,-0.04888753789140032
0.037500000000000006,0.3875,-0.12238534301433138,0.01739438570460938,0.0007329412581880097,-0.0484931771157873
0.037500000000000006,0.4,-0.12192832851221092,0.017338335052500004,0.0007395443325860999,-0.04809881634017429
0.037500000000000006,0.41250000000000003,-0.12147131401009041,0.01728228440039063,0.0007461474069841901,-0.04770445556456126
0.037500000000000006,0.42500000000000004,-0.12101429950796994,0.017226233748281253,0.0007527504813822802,-0.04731009478894824
