scenario,step,mean_agency,mean_presence,mean_coherence,mean_reciprocity,mean_q,mean_pointer,mean_host_fitness,mean_developmental_maturity,mean_selfhood_S,mean_boundary_B,boundary_cumulative_signal
identity_without_observer,176,0.9499999999999998,0.13605751964420743,0.41200000000000003,0.1021845782095232,0.21600000000000003,0.32959999999999995,0.015680196118054237,0.0,0.0,0.0,0.0
identity_without_observer,177,0.9499999999999998,0.1360571743421665,0.41200000000000003,0.10219139279019757,0.21600000000000003,0.32959999999999995,0.015680771800606945,0.0,0.0,0.0,0.0
identity_without_observer,178,0.9499999999999998,0.13605682970354757,0.41200000000000003,0.10219819902921591,0.21600000000000003,0.32959999999999995,0.01568134672256021,0.0,0.0,0.0,0.0
identity_without_observer,179,0.9499999999999998,0.136056485725982,0.41200000000000003,0.10220499694336528,0.21600000000000003,0.32959999999999995,0.01568192088559821,0.0,0.0,0.0,0.0
identity_without_observer,180,0.9499999999999998,0.13605614240711394,0.41200000000000003,0.10221178654938519,0.21600000000000003,0.32959999999999995,0.015682494291399812,0.0,0.0,0.0,0.0
identity_without_observer,181,0.9499999999999998,0.13605579974459997,0.41200000000000003,0.10221856786396771,0.21600000000000003,0.32959999999999995,0.015683066941638516,0.0,0.0,0.0,0.0
identity_without_observer,182,0.9499999999999998,0.13605545773610916,0.41200000000000003,0.1022253409037576,0.21600000000000003,0.32959999999999995,0.01568363883798253,0.0,0.0,0.0,0.0
identity_without_observer,183,0.9499999999999998,0.136055116379323,0.41200000000000003,0.10223210568535265,0.21600000000000003,0.32959999999999995,0.01568420998209479,0.0,0.0,0.0,0.0
identity_without_observer,184,0.9499999999999998,0.13605477567193527,0.41200000000000003,0.10223886222530376,0.21600000000000003,0.32959999999999995,0.01568478037563295,0.0,0.0,0.0,0.0
identity_without_observer,185,0.9499999999999998,0.13605443561165195,0.41200000000000003,0.10224561054011509,0.21600000000000003,0.32959999999999995,0.01568535002024945,0.0,0.0,0.0,0.0
identity_without_observer,186,0.9499999999999998,0.13605409619619113,0.41200000000000003,0.10225235064624431,0.21600000000000003,0.32959999999999995,0.01568591891759149,0.0,0.0,0.0,0.0
identity_without_observer,187,0.9499999999999998,0.1360537574232829,0.41200000000000003,0.10225908256010265,0.21600000000000003,0.32959999999999995,0.01568648706930108,0.0,0.0,0.0,0.0
identity_without_observer,188,0.9499999999999998,0.13605341929066944,0.41200000000000003,0.10226580629805515,0.21600000000000003,0.32959999999999995,0.015687054477015076,0.0,0.0,0.0,0.0
identity_without_observer,189,0.9499999999999998,0.1360530817961047,0.41200000000000003,0.1022725218764209,0.21600000000000003,0.32959999999999995,0.015687621142365157,0.0,0.0,0.0,0.0
identity_without_observer,190,0.9499999999999998,0.13605274493735436,0.41200000000000003,0.10227922931147308,0.21600000000000003,0.32959999999999995,0.015688187066977884,0.0,0.0,0.0,0.0
identity_without_observer,191,0.9499999999999998,0.13605240871219593,0.41200000000000003,0.10228592861943919,0.21600000000000003,0.32959999999999995,0.01568875225247471,0.0,0.0,0.0,0.0
identity_without_observer,192,0.9499999999999998,0.1360520731184185,0.41200000000000003,0.10229261981650123,0.21600000000000003,0.32959999999999995,0.015689316700472,0.0,0.0,0.0,0.0
identity_without_observer,193,0.9499999999999998,0.13605173815382268,0.41200000000000003,0.1022993029187958,0.21600000000000003,0.32959999999999995,0.015689880412581052,0.0,0.0,0.0,0.0
identity_without_observer,194,0.9499999999999998,0.13605140381622052,0.41200000000000003,0.10230597794241433,0.21600000000000003,0.32959999999999995,0.01569044339040811,0.0,0.0,0.0,0.0
identity_without_observer,195,0.9499999999999998,0.13605107010343562,0.41200000000000003,0.10231264490340329,0.21600000000000003,0.32959999999999995,0.01569100563555441,0.0,0.0,0.0,0.0
identity_without_observer,196,0.9499999999999998,0.13605073701330267,0.41200000000000003,0.1023193038177642,0.21600000000000003,0.32959999999999995,0.015691567149616167,0.0,0.0,0.0,0.0
identity_without_observer,197,0.9499999999999998,0.13605040454366774,0.41200000000000003,0.10232595470145397,0.21600000000000003,0.32959999999999995,0.015692127934184622,0.0,0.0,0.0,0.0
identity_without_observer,198,0.9499999999999998,0.13605007269238795,0.41200000000000003,0.10233259757038496,0.21600000000000003,0.32959999999999995,0.015692687990846065,0.0,0.0,0.0,0.0
identity_without_observer,199,0.9499999999999998,0.13604974145733156,0.41200000000000003,0.10233923244042512,0.21600000000000003,0.32959999999999995,0.015693247321181825,0.0,0.0,0.0,0.0
identity_without_observer,200,0.9499999999999998,0.13604941083637787,0.41200000000000003,0.10234585932739826,0.21600000000000003,0.32959999999999995,0.015693805926768317,0.0,0.0,0.0,0.0
identity_without_observer,201,0.9499999999999998,0.13604908082741698,0.41200000000000003,0.10235247824708402,0.21600000000000003,0.32959999999999995,0.015694363809177055,0.0,0.0,0.0,0.0
identity_without_observer,202,0.9499999999999998,0.13604875142834996,0.41200000000000003,0.1023590892152184,0.21600000000000003,0.32959999999999995,0.015694920969974678,0.0,0.0,0.0,0.0
identity_without_observer,203,0.9499999999999998,0.1360484226370886,0.41200000000000003,0.10236569224749342,0.21600000000000003,0.32959999999999995,0.015695477410722955,0.0,0.0,0.0,0.0
identity_without_observer,204,0.9499999999999998,0.13604809445155538,0.41200000000000003,0.10237228735955765,0.21600000000000003,0.32959999999999995,0.015696033132978814,0.0,0.0,0.0,0.0
identity_without_observer,205,0.9499999999999998,0.13604776686968345,0.41200000000000003,0.10237887456701628,0.21600000000000003,0.32959999999999995,0.01569658813829437,0.0,0.0,0.0,0.0
identity_without_observer,206,0.9499999999999998,0.13604743988941653,0.41200000000000003,0.1023854538854312,0.21600000000000003,0.32959999999999995,0.01569714242821693,0.0,0.0,0.0,0.0
identity_without_observer,207,0.9499999999999998,0.13604711350870877,0.41200000000000003,0.10239202533032123,0.21600000000000003,0.32959999999999995,0.01569769600428903,0.0,0.0,0.0,0.0
identity_without_observer,208,0.9499999999999998,0.13604678772552473,0.41200000000000003,0.10239858891716225,0.21600000000000003,0.32959999999999995,0.015698248868048433,0.0,0.0,0.0,0.0
identity_without_observer,209,0.9499999999999998,0.1360464625378394,0.41200000000000003,0.10240514466138731,0.21600000000000003,0.32959999999999995,0.015698801021028153,0.0,0.0,0.0,0.0
identity_without_observer,210,0.9499999999999998,0.13604613794363798,0.41200000000000003,0.1024116925783869,0.21600000000000003,0.32959999999999995,0.0156993524647565,0.0,0.0,0.0,0.0
identity_without_observer,211,0.9499999999999998,0.13604581394091592,0.41200000000000003,0.10241823268350903,0.21600000000000003,0.32959999999999995,0.015699903200757065,0.0,0.0,0.0,0.0
identity_without_observer,212,0.9499999999999998,0.13604549052767875,0.41200000000000003,0.10242476499205931,0.21600000000000003,0.32959999999999995,0.015700453230548764,0.0,0.0,0.0,0.0
identity_without_observer,213,0.9499999999999998,0.13604516770194214,0.41200000000000003,0.10243128951930135,0.21600000000000003,0.32959999999999995,0.01570100255564584,0.0,0.0,0.0,0.0
identity_without_observer,214,0.9499999999999998,0.13604484546173168,0.41200000000000003,0.10243780628045653,0.21600000000000003,0.32959999999999995,0.015701551177557886,0.0,0.0,0.0,0.0
identity_without_observer,215,0.9499999999999998,0.13604452380508297,0.41200000000000003,0.10244431529070447,0.21600000000000003,0.32959999999999995,0.01570209909778988,0.0,0.0,0.0,0.0
identity_without_observer,216,0.9499999999999998,0.13604420273004145,0.41200000000000003,0.10245081656518312,0.21600000000000003,0.32959999999999995,0.015702646317842184,0.0,0.0,0.0,0.0
identity_without_observer,217,0.9499999999999998,0.1360438822346624,0.41200000000000003,0.10245731011898883,0.21600000000000003,0.32959999999999995,0.015703192839210563,0.0,0.0,0.0,0.0
identity_without_observer,218,0.9499999999999998,0.13604356231701076,0.41200000000000003,0.10246379596717642,0.21600000000000003,0.32959999999999995,0.015703738663386216,0.0,0.0,0.0,0.0
identity_without_observer,219,0.9499999999999998,0.1360432429751612,0.41200000000000003,0.10247027412475958,0.21600000000000003,0.32959999999999995,0.015704283791855792,0.0,0.0,0.0,0.0
identity_without_observer,220,0.9499999999999998,0.13604292420719807,0.41200000000000003,0.10247674460671088,0.21600000000000003,0.32959999999999995,0.015704828226101402,0.0,0.0,0.0,0.0
identity_without_observer,221,0.9499999999999998,0.1360426060112151,0.41200000000000003,0.10248320742796178,0.21600000000000003,0.32959999999999995,0.01570537196760063,0.0,0.0,0.0,0.0
identity_without_observer,222,0.9499999999999998,0.1360422883853156,0.41200000000000003,0.10248966260340305,0.21600000000000003,0.32959999999999995,0.015705915017826578,0.0,0.0,0.0,0.0
identity_without_observer,223,0.9499999999999998,0.13604197132761234,0.41200000000000003,0.10249611014788475,0.21600000000000003,0.32959999999999995,0.015706457378247857,0.0,0.0,0.0,0.0
identity_without_observer,224,0.9499999999999998,0.13604165483622738,0.41200000000000003,0.10250255007621628,0.21600000000000003,0.32959999999999995,0.015706999050328616,0.0,0.0,0.0,0.0
identity_without_observer,225,0.9499999999999998,0.1360413389092921,0.41200000000000003,0.10250898240316683,0.21600000000000003,0.32959999999999995,0.01570754003552856,0.0,0.0,0.0,0.0
identity_without_observer,226,0.9499999999999998,0.1360410235449471,0.41200000000000003,0.10251540714346515,0.21600000000000003,0.32959999999999995,0.015708080335302976,0.0,0.0,0.0,0.0
identity_without_observer,227,0.9499999999999998,0.1360407087413422,0.41200000000000003,0.10252182431180007,0.21600000000000003,0.32959999999999995,0.015708619951102728,0.0,0.0,0.0,0.0
identity_without_observer,228,0.9499999999999998,0.1360403944966363,0.41200000000000003,0.10252823392282032,0.21600000000000003,0.32959999999999995,0.015709158884374293,0.0,0.0,0.0,0.0
identity_without_observer,229,0.9499999999999998,0.13604008080899738,0.41200000000000003,0.10253463599113484,0.21600000000000003,0.32959999999999995,0.015709697136559772,0.0,0.0,0.0,0.0
identity_without_observer,230,0.9499999999999998,0.13603976767660242,0.41200000000000003,0.10254103053131292,0.21600000000000003,0.32959999999999995,0.015710234709096924,0.0,0.0,0.0,0.0
identity_without_observer,231,0.9499999999999998,0.13603945509763726,0.41200000000000003,0.10254741755788423,0.21600000000000003,0.32959999999999995,0.01571077160341915,0.0,0.0,0.0,0.0
identity_without_observer,232,0.9499999999999998,0.13603914307029674,0.41200000000000003,0.10255379708533913,0.21600000000000003,0.32959999999999995,0.015711307820955537,0.0,0.0,0.0,0.0
identity_without_observer,233,0.9499999999999998,0.13603883159278443,0.41200000000000003,0.10256016912812861,0.21600000000000003,0.32959999999999995,0.015711843363130862,0.0,0.0,0.0,0.0
identity_without_observer,234,0.9499999999999998,0.13603852066331273,0.41200000000000003,0.10256653370066467,0.21600000000000003,0.32959999999999995,0.015712378231365624,0.0,0.0,0.0,0.0
identity_without_observer,235,0.9499999999999998,0.13603821028010266,0.41200000000000003,0.10257289081732018,0.21600000000000003,0.32959999999999995,0.01571291242707605,0.0,0.0,0.0,0.0
identity_without_observer,236,0.9499999999999998,0.136037900441384,0.41200000000000003,0.1025792404924293,0.21600000000000003,0.32959999999999995,0.015713445951674104,0.0,0.0,0.0,0.0
identity_without_observer,237,0.9499999999999998,0.1360375911453951,0.41200000000000003,0.10258558274028733,0.21600000000000003,0.32959999999999995,0.015713978806567518,0.0,0.0,0.0,0.0
identity_without_observer,238,0.9499999999999998,0.1360372823903828,0.41200000000000003,0.10259191757515104,0.21600000000000003,0.32959999999999995,0.015714510993159812,0.0,0.0,0.0,0.0
identity_without_observer,239,0.9499999999999998,0.13603697417460242,0.41200000000000003,0.10259824501123886,0.21600000000000003,0.32959999999999995,0.01571504251285029,0.0,0.0,0.0,0.0
identity_without_observer,240,0.9499999999999998,0.1360366664963178,0.41200000000000003,0.10260456506273076,0.21600000000000003,0.32959999999999995,0.015715573367034073,0.0,0.0,0.0,0.0
identity_without_observer,241,0.9499999999999998,0.1360363593538011,0.41200000000000003,0.1026108777437686,0.21600000000000003,0.32959999999999995,0.015716103557102113,0.0,0.0,0.0,0.0
identity_without_observer,242,0.9499999999999998,0.13603605274533276,0.41200000000000003,0.10261718306845627,0.21600000000000003,0.32959999999999995,0.015716633084441215,0.0,0.0,0.0,0.0
identity_without_observer,243,0.9499999999999998,0.1360357466692016,0.41200000000000003,0.10262348105085962,0.21600000000000003,0.32959999999999995,0.01571716195043403,0.0,0.0,0.0,0.0
identity_without_observer,244,0.9499999999999998,0.13603544112370455,0.41200000000000003,0.10262977170500681,0.21600000000000003,0.32959999999999995,0.01571769015645911,0.0,0.0,0.0,0.0
identity_without_observer,245,0.9499999999999998,0.1360351361071468,0.41200000000000003,0.10263605504488833,0.21600000000000003,0.32959999999999995,0.01571821770389088,0.0,0.0,0.0,0.0
identity_without_observer,246,0.9499999999999998,0.13603483161784152,0.41200000000000003,0.10264233108445717,0.21600000000000003,0.32959999999999995,0.015718744594099686,0.0,0.0,0.0,0.0
identity_without_observer,247,0.9499999999999998,0.13603452765411014,0.41200000000000003,0.10264859983762895,0.21600000000000003,0.32959999999999995,0.015719270828451804,0.0,0.0,0.0,0.0
identity_without_observer,248,0.9499999999999998,0.1360342242142819,0.41200000000000003,0.102654861318282,0.21600000000000003,0.32959999999999995,0.01571979640830945,0.0,0.0,0.0,0.0
identity_without_observer,249,0.9499999999999998,0.13603392129669412,0.41200000000000003,0.10266111554025756,0.21600000000000003,0.32959999999999995,0.015720321335030797,0.0,0.0,0.0,0.0
identity_without_observer,250,0.9499999999999998,0.13603361889969204,0.41200000000000003,0.1026673625173598,0.21600000000000003,0.32959999999999995,0.015720845609969992,0.0,0.0,0.0,0.0
identity_without_observer,251,0.9499999999999998,0.13603331702162863,0.41200000000000003,0.1026736022633562,0.21600000000000003,0.32959999999999995,0.015721369234477183,0.0,0.0,0.0,0.0
identity_without_observer,252,0.9499999999999998,0.13603301566086481,0.41200000000000003,0.10267983479197734,0.21600000000000003,0.32959999999999995,0.015721892209898506,0.0,0.0,0.0,0.0
identity_without_observer,253,0.9499999999999998,0.13603271481576923,0.41200000000000003,0.10268606011691725,0.21600000000000003,0.32959999999999995,0.01572241453757613,0.0,0.0,0.0,0.0
identity_without_observer,254,0.9499999999999998,0.13603241448471814,0.41200000000000003,0.1026922782518335,0.21600000000000003,0.32959999999999995,0.01572293621884827,0.0,0.0,0.0,0.0
identity_without_observer,255,0.9499999999999998,0.13603211466609563,0.41200000000000003,0.10269848921034722,0.21600000000000003,0.32959999999999995,0.015723457255049166,0.0,0.0,0.0,0.0
identity_without_observer,256,0.9499999999999998,0.13603181535829328,0.41200000000000003,0.10270469300604343,0.21600000000000003,0.32959999999999995,0.015723977647509157,0.0,0.0,0.0,0.0
identity_without_observer,257,0.9499999999999998,0.1360315165597103,0.41200000000000003,0.10271088965247094,0.21600000000000003,0.32959999999999995,0.015724497397554646,0.0,0.0,0.0,0.0
identity_without_observer,258,0.9499999999999998,0.1360312182687534,0.41200000000000003,0.10271707916314261,0.21600000000000003,0.32959999999999995,0.015725016506508132,0.0,0.0,0.0,0.0
identity_without_observer,259,0.9499999999999998,0.1360309204838367,0.41200000000000003,0.1027232615515355,0.21600000000000003,0.32959999999999995,0.015725534975688245,0.0,0.0,0.0,0.0
identity_without_observer,260,0.9499999999999998,0.13603062320338186,0.41200000000000003,0.10272943683109087,0.21600000000000003,0.32959999999999995,0.015726052806409724,0.0,0.0,0.0,0.0
identity_without_observer,261,0.9499999999999998,0.1360303264258179,0.41200000000000003,0.10273560501521438,0.21600000000000003,0.32959999999999995,0.015726569999983467,0.0,0.0,0.0,0.0
identity_without_observer,262,0.9499999999999998,0.13603003014958104,0.41200000000000003,0.10274176611727619,0.21600000000000003,0.32959999999999995,0.015727086557716517,0.0,0.0,0.0,0.0
identity_without_observer,263,0.9499999999999998,0.136029734373115,0.41200000000000003,0.10274792015061117,0.21600000000000003,0.32959999999999995,0.0157276024809121,0.0,0.0,0.0,0.0
identity_without_observer,264,0.9499999999999998,0.13602943909487056,0.41200000000000003,0.10275406712851883,0.21600000000000003,0.32959999999999995,0.015728117770869625,0.0,0.0,0.0,0.0
identity_without_observer,265,0.9499999999999998,0.13602914431330582,0.41200000000000003,0.10276020706426368,0.21600000000000003,0.32959999999999995,0.015728632428884705,0.0,0.0,0.0,0.0
identity_without_observer,266,0.9499999999999998,0.13602885002688594,0.41200000000000003,0.1027663399710751,0.21600000000000003,0.32959999999999995,0.015729146456249166,0.0,0.0,0.0,0.0
identity_without_observer,267,0.9499999999999998,0.13602855623408333,0.41200000000000003,0.10277246586214771,0.21600000000000003,0.32959999999999995,0.015729659854251073,0.0,0.0,0.0,0.0
identity_without_observer,268,0.9499999999999998,0.13602826293337728,0.41200000000000003,0.10277858475064125,0.21600000000000003,0.32959999999999995,0.01573017262417473,0.0,0.0,0.0,0.0
identity_without_observer,269,0.9499999999999998,0.13602797012325427,0.41200000000000003,0.10278469664968089,0.21600000000000003,0.32959999999999995,0.015730684767300707,0.0,0.0,0.0,0.0
identity_without_observer,270,0.9499999999999998,0.13602767780220765,0.41200000000000003,0.10279080157235726,0.21600000000000003,0.32959999999999995,0.01573119628490584,0.0,0.0,0.0,0.0
identity_without_observer,271,0.9499999999999998,0.13602738596873779,0.41200000000000003,0.10279689953172655,0.21600000000000003,0.32959999999999995,0.015731707178263273,0.0,0.0,0.0,0.0
identity_without_observer,272,0.9499999999999998,0.13602709462135185,0.41200000000000003,0.10280299054081066,0.21600000000000003,0.32959999999999995,0.015732217448642425,0.0,0.0,0.0,0.0
identity_without_observer,273,0.9499999999999998,0.13602680375856394,0.41200000000000003,0.10280907461259738,0.21600000000000003,0.32959999999999995,0.01573272709730906,0.0,0.0,0.0,0.0
identity_without_observer,274,0.9499999999999998,0.136026513378895,0.41200000000000003,0.10281515176004036,0.21600000000000003,0.32959999999999995,0.015733236125525248,0.0,0.0,0.0,0.0
identity_without_observer,275,0.9499999999999998,0.1360262234808726,0.41200000000000003,0.10282122199605932,0.21600000000000003,0.32959999999999995,0.015733744534549423,0.0,0.0,0.0,0.0
identity_without_observer,276,0.9499999999999998,0.13602593406303118,0.41200000000000003,0.10282728533354024,0.21600000000000003,0.32959999999999995,0.015734252325636376,0.0,0.0,0.0,0.0
identity_without_observer,277,0.9499999999999998,0.1360256451239118,0.41200000000000003,0.10283334178533526,0.21600000000000003,0.32959999999999995,0.015734759500037263,0.0,0.0,0.0,0.0
identity_without_observer,278,0.9499999999999998,0.13602535666206217,0.41200000000000003,0.10283939136426298,0.21600000000000003,0.32959999999999995,0.01573526605899963,0.0,0.0,0.0,0.0
identity_without_observer,279,0.9499999999999998,0.13602506867603661,0.41200000000000003,0.10284543408310853,0.21600000000000003,0.32959999999999995,0.015735772003767422,0.0,0.0,0.0,0.0
identity_without_observer,280,0.9499999999999998,0.13602478116439606,0.41200000000000003,0.10285146995462359,0.21600000000000003,0.32959999999999995,0.01573627733558101,0.0,0.0,0.0,0.0
identity_without_observer,281,0.9499999999999998,0.1360244941257079,0.41200000000000003,0.1028574989915267,0.21600000000000003,0.32959999999999995,0.015736782055677172,0.0,0.0,0.0,0.0
identity_without_observer,282,0.9499999999999998,0.13602420755854605,0.41200000000000003,0.10286352120650318,0.21600000000000003,0.32959999999999995,0.015737286165289143,0.0,0.0,0.0,0.0
identity_without_observer,283,0.9499999999999998,0.13602392146149087,0.41200000000000003,0.1028695366122053,0.21600000000000003,0.32959999999999995,0.01573778966564661,0.0,0.0,0.0,0.0
identity_without_observer,284,0.9499999999999998,0.1360236358331291,0.41200000000000003,0.10287554522125247,0.21600000000000003,0.32959999999999995,0.015738292557975722,0.0,0.0,0.0,0.0
identity_without_observer,285,0.9499999999999998,0.1360233506720539,0.41200000000000003,0.10288154704623122,0.21600000000000003,0.32959999999999995,0.015738794843499118,0.0,0.0,0.0,0.0
identity_without_observer,286,0.9499999999999998,0.13602306597686473,0.41200000000000003,0.10288754209969539,0.21600000000000003,0.32959999999999995,0.015739296523435923,0.0,0.0,0.0,0.0
identity_without_observer,287,0.9499999999999998,0.13602278174616736,0.41200000000000003,0.10289353039416631,0.21600000000000003,0.32959999999999995,0.01573979759900178,0.0,0.0,0.0,0.0
identity_without_observer,288,0.9499999999999998,0.13602249797857377,0.41200000000000003,0.10289951194213266,0.21600000000000003,0.32959999999999995,0.015740298071408833,0.0,0.0,0.0,0.0
identity_without_observer,289,0.9499999999999998,0.13602221467270226,0.41200000000000003,0.10290548675605093,0.21600000000000003,0.32959999999999995,0.015740797941865788,0.0,0.0,0.0,0.0
identity_without_observer,290,0.9499999999999998,0.13602193182717723,0.41200000000000003,0.10291145484834524,0.21600000000000003,0.32959999999999995,0.01574129721157788,0.0,0.0,0.0,0.0
identity_without_observer,291,0.9499999999999998,0.13602164944062928,0.41200000000000003,0.10291741623140754,0.21600000000000003,0.32959999999999995,0.015741795881746904,0.0,0.0,0.0,0.0
identity_without_observer,292,0.9499999999999998,0.13602136751169502,0.41200000000000003,0.10292337091759782,0.21600000000000003,0.32959999999999995,0.015742293953571237,0.0,0.0,0.0,0.0
identity_without_observer,293,0.9499999999999998,0.13602108603901727,0.41200000000000003,0.10292931891924406,0.21600000000000003,0.32959999999999995,0.015742791428245834,0.0,0.0,0.0,0.0
identity_without_observer,294,0.9499999999999998,0.1360208050212448,0.41200000000000003,0.10293526024864236,0.21600000000000003,0.32959999999999995,0.015743288306962252,0.0,0.0,0.0,0.0
identity_without_observer,295,0.9499999999999998,0.1360205244570324,0.41200000000000003,0.10294119491805724,0.21600000000000003,0.32959999999999995,0.015743784590908656,0.0,0.0,0.0,0.0
identity_without_observer,296,0.9499999999999998,0.13602024434504079,0.41200000000000003,0.10294712293972141,0.21600000000000003,0.32959999999999995,0.01574428028126984,0.0,0.0,0.0,0.0
identity_without_observer,297,0.9499999999999998,0.13601996468393668,0.41200000000000003,0.10295304432583623,0.21600000000000003,0.32959999999999995,0.015744775379227225,0.0,0.0,0.0,0.0
identity_without_observer,298,0.9499999999999998,0.1360196854723927,0.41200000000000003,0.10295895908857154,0.21600000000000003,0.32959999999999995,0.015745269885958896,0.0,0.0,0.0,0.0
identity_without_observer,299,0.9499999999999998,0.13601940670908724,0.41200000000000003,0.10296486724006595,0.21600000000000003,0.32959999999999995,0.015745763802639586,0.0,0.0,0.0,0.0
identity_without_observer,300,0.9499999999999998,0.13601912839270458,0.41200000000000003,0.10297076879242678,0.21600000000000003,0.32959999999999995,0.015746257130440706,0.0,0.0,0.0,0.0
identity_without_observer,301,0.9499999999999998,0.1360188505219348,0.41200000000000003,0.1029766637577303,0.21600000000000003,0.32959999999999995,0.015746749870530354,0.0,0.0,0.0,0.0
identity_without_observer,302,0.9499999999999998,0.13601857309547374,0.41200000000000003,0.10298255214802181,0.21600000000000003,0.32959999999999995,0.015747242024073328,0.0,0.0,0.0,0.0
identity_without_observer,303,0.9499999999999998,0.13601829611202287,0.41200000000000003,0.1029884339753156,0.21600000000000003,0.32959999999999995,0.01574773359223113,0.0,0.0,0.0,0.0
identity_without_observer,304,0.9499999999999998,0.1360180195702895,0.41200000000000003,0.10299430925159538,0.21600000000000003,0.32959999999999995,0.015748224576161998,0.0,0.0,0.0,0.0
identity_without_observer,305,0.9499999999999998,0.1360177434689865,0.41200000000000003,0.10300017798881397,0.21600000000000003,0.32959999999999995,0.015748714977020892,0.0,0.0,0.0,0.0
identity_without_observer,306,0.9499999999999998,0.13601746780683235,0.41200000000000003,0.10300604019889369,0.21600000000000003,0.32959999999999995,0.015749204795959516,0.0,0.0,0.0,0.0
identity_without_observer,307,0.9499999999999998,0.13601719258255127,0.41200000000000003,0.10301189589372635,0.21600000000000003,0.32959999999999995,0.015749694034126356,0.0,0.0,0.0,0.0
identity_without_observer,308,0.9499999999999998,0.13601691779487282,0.41200000000000003,0.10301774508517336,0.21600000000000003,0.32959999999999995,0.015750182692666644,0.0,0.0,0.0,0.0
identity_without_observer,309,0.9499999999999998,0.13601664344253225,0.41200000000000003,0.10302358778506594,0.21600000000000003,0.32959999999999995,0.015750670772722405,0.0,0.0,0.0,0.0
identity_without_observer,310,0.9499999999999998,0.13601636952427026,0.41200000000000003,0.10302942400520505,0.21600000000000003,0.32959999999999995,0.015751158275432463,0.0,0.0,0.0,0.0
identity_without_observer,311,0.9499999999999998,0.136016096038833,0.41200000000000003,0.1030352537573615,0.21600000000000003,0.32959999999999995,0.015751645201932438,0.0,0.0,0.0,0.0
identity_without_observer,312,0.9499999999999998,0.13601582298497203,0.41200000000000003,0.10304107705327624,0.21600000000000003,0.32959999999999995,0.01575213155335478,0.0,0.0,0.0,0.0
identity_without_observer,313,0.9499999999999998,0.1360155503614444,0.41200000000000003,0.10304689390466024,0.21600000000000003,0.32959999999999995,0.015752617330828764,0.0,0.0,0.0,0.0
identity_without_observer,314,0.9499999999999998,0.13601527816701242,0.41200000000000003,0.10305270432319474,0.21600000000000003,0.32959999999999995,0.0157531025354805,0.0,0.0,0.0,0.0
identity_without_observer,315,0.9499999999999998,0.1360150064004438,0.41200000000000003,0.10305850832053126,0.21600000000000003,0.32959999999999995,0.01575358716843296,0.0,0.0,0.0,0.0
identity_without_observer,316,0.9499999999999998,0.13601473506051157,0.41200000000000003,0.10306430590829174,0.21600000000000003,0.32959999999999995,0.015754071230805983,0.0,0.0,0.0,0.0
identity_without_observer,317,0.9499999999999998,0.13601446414599402,0.41200000000000003,0.1030700970980686,0.21600000000000003,0.32959999999999995,0.01575455472371627,0.0,0.0,0.0,0.0
identity_without_observer,318,0.9499999999999998,0.13601419365567463,0.41200000000000003,0.10307588190142487,0.21600000000000003,0.32959999999999995,0.015755037648277428,0.0,0.0,0.0,0.0
identity_without_observer,319,0.9499999999999998,0.13601392358834216,0.41200000000000003,0.1030816603298943,0.21600000000000003,0.32959999999999995,0.015755520005599946,0.0,0.0,0.0,0.0
identity_without_observer,320,0.9499999999999998,0.1360136539427906,0.41200000000000003,0.10308743239498139,0.21600000000000003,0.32959999999999995,0.015756001796791236,0.0,0.0,0.0,0.0
identity_without_observer,321,0.9499999999999998,0.13601338471781899,0.41200000000000003,0.10309319810816152,0.21600000000000003,0.32959999999999995,0.015756483022955625,0.0,0.0,0.0,0.0
identity_without_observer,322,0.9499999999999998,0.13601311591223159,0.41200000000000003,0.10309895748088117,0.21600000000000003,0.32959999999999995,0.015756963685194372,0.0,0.0,0.0,0.0
identity_without_observer,323,0.9499999999999998,0.1360128475248377,0.41200000000000003,0.10310471052455773,0.21600000000000003,0.32959999999999995,0.015757443784605685,0.0,0.0,0.0,0.0
identity_without_observer,324,0.9499999999999998,0.1360125795544517,0.41200000000000003,0.1031104572505799,0.21600000000000003,0.32959999999999995,0.015757923322284727,0.0,0.0,0.0,0.0
identity_without_observer,325,0.9499999999999998,0.13601231199989305,0.41200000000000003,0.10311619767030755,0.21600000000000003,0.32959999999999995,0.015758402299323616,0.0,0.0,0.0,0.0
identity_without_observer,326,0.9499999999999998,0.1360120448599862,0.41200000000000003,0.10312193179507194,0.21600000000000003,0.32959999999999995,0.01575888071681146,0.0,0.0,0.0,0.0
identity_without_observer,327,0.9499999999999998,0.13601177813356052,0.41200000000000003,0.10312765963617583,0.21600000000000003,0.32959999999999995,0.01575935857583435,0.0,0.0,0.0,0.0
identity_without_observer,328,0.9499999999999998,0.13601151181945045,0.41200000000000003,0.10313338120489349,0.21600000000000003,0.32959999999999995,0.01575983587747538,0.0,0.0,0.0,0.0
identity_without_observer,329,0.9499999999999998,0.1360112459164953,0.41200000000000003,0.10313909651247073,0.21600000000000003,0.32959999999999995,0.015760312622814642,0.0,0.0,0.0,0.0
identity_without_observer,330,0.9499999999999998,0.1360109804235393,0.41200000000000003,0.1031448055701253,0.21600000000000003,0.32959999999999995,0.01576078881292926,0.0,0.0,0.0,0.0
identity_without_observer,331,0.9499999999999998,0.1360107153394315,0.41200000000000003,0.1031505083890466,0.21600000000000003,0.32959999999999995,0.01576126444889339,0.0,0.0,0.0,0.0
